date,spy_open,spy_high,spy_low,spy_adj_close,spy_volume,log_return,rolling_volatility_30d,umich_sentiment
2011-04-21,102.513609,102.551923,101.984922,102.505951,135935400,0.005096,0.120349,69.8
2011-04-25,102.429326,102.567253,102.06154,102.398682,65757100,-0.001047,0.119228,69.8
2011-04-26,102.712837,103.486723,102.605566,103.279839,146600000,0.008568,0.1194,69.8
2011-04-27,103.479029,104.107329,103.057602,103.954086,143031000,0.006507,0.113829,69.8
2011-04-28,103.770234,104.42919,103.754918,104.291275,124791100,0.003238,0.095582,69.8
2011-04-29,104.329565,104.643721,104.191638,104.536438,115094100,0.002348,0.09027,69.8
2011-05-02,105.026848,105.111121,104.168665,104.375549,126278700,-0.00154,0.090855,74.3
2011-05-03,104.17634,104.352569,103.4714,104.000099,138375000,-0.003604,0.083145,74.3
2011-05-04,103.954137,104.000109,102.850767,103.310509,182678500,-0.006653,0.085281,74.3
2011-05-05,102.735838,103.402452,101.923638,102.37571,226900000,-0.00909,0.090382,74.3
2011-05-06,103.39481,103.923509,102.429355,102.827797,222787200,0.004406,0.08736,74.3
2011-05-09,102.820081,103.525009,102.659168,103.226181,114104500,0.003867,0.087572,74.3
2011-05-10,103.571042,104.291298,103.440784,104.107399,114806900,0.008501,0.089707,74.3
2011-05-11,103.954122,103.96945,102.536608,103.011665,193564200,-0.010581,0.094398,74.3
2011-05-12,102.735832,103.716603,102.207133,103.50206,171550700,0.004749,0.093374,74.3
2011-05-13,103.555675,103.70126,102.337376,102.705162,157444900,-0.007729,0.0963,74.3
2011-05-16,102.337387,103.141929,101.885315,102.053886,141675400,-0.006361,0.097495,74.3
2011-05-17,101.670773,102.176486,101.234017,102.038559,192686200,-0.00015,0.097465,74.3
2011-05-18,102.092146,103.057589,101.869934,102.950317,135217900,0.008896,0.10083,74.3
2011-05-19,103.287512,103.463741,102.628556,103.195557,119489500,0.002379,0.100664,74.3
2011-05-20,102.927395,103.195567,102.184153,102.37571,182594900,-0.007976,0.103176,74.3
2011-05-23,101.12675,101.693763,100.827921,101.188049,168700000,-0.011669,0.108238,74.3
2011-05-24,101.479193,101.701394,100.91218,101.103737,147199600,-0.000834,0.107929,74.3
2011-05-25,100.697646,101.862315,100.667002,101.440887,151050100,0.003329,0.106048,74.3
2011-05-26,101.16506,102.092201,100.973503,101.908302,164850000,0.004597,0.106792,74.3
2011-05-27,102.191801,102.574915,101.877656,102.299072,120921900,0.003827,0.107254,74.3
2011-05-31,103.264511,103.379441,102.551913,103.364113,164731200,0.010357,0.11068,74.3
2011-06-01,103.065306,103.379463,100.95818,101.042465,233094300,-0.022717,0.125437,71.5
2011-06-02,101.111399,101.325941,100.345171,100.935158,200466800,-0.001063,0.124439,71.5
2011-06-03,99.724573,100.697686,99.670943,99.931458,234690200,-0.009994,0.121008,71.5
2011-06-06,99.67858,99.885465,98.743781,98.874039,179951200,-0.010638,0.123059,71.5
2011-06-07,99.379768,99.663281,98.728481,98.812767,161660500,-0.00062,0.12307,71.5
2011-06-08,98.659471,98.988955,98.215057,98.398956,198696400,-0.004197,0.119794,71.5
2011-06-09,98.667156,99.555972,98.429628,99.149872,160964400,0.007602,0.120479,71.5
2011-06-10,98.728443,98.789731,97.510138,97.770653,238629400,-0.014008,0.124781,71.5
2011-06-13,97.992906,98.26109,97.349277,97.847321,207599800,0.000784,0.124373,71.5
2011-06-14,98.74375,99.433362,98.705448,99.088562,160570400,0.012606,0.131578,71.5
2011-06-15,98.261076,99.073276,97.065756,97.326271,300958000,-0.017945,0.139666,71.5
2011-06-16,97.356888,98.054158,96.789881,97.540787,308032800,0.002202,0.139577,71.5
2011-06-17,98.5095,98.517202,97.500767,97.831879,233284900,0.00298,0.138566,71.5
2011-06-20,97.500796,98.540331,97.469994,98.33242,159479000,0.005103,0.138839,71.5
2011-06-21,98.840606,99.872438,98.370889,99.679932,193157300,0.013611,0.144848,71.5
2011-06-22,99.371921,99.957137,99.017704,99.079308,176703000,-0.006044,0.14253,71.5
2011-06-23,97.916581,99.056217,97.169654,98.794411,334286500,-0.00288,0.140063,71.5
2011-06-24,98.771324,98.848319,97.500778,97.647079,226129300,-0.011681,0.141885,71.5
2011-06-27,97.708674,98.89451,97.516167,98.517204,168904700,0.008871,0.144139,71.5
2011-06-28,98.90989,99.818527,98.771291,99.803123,165556300,0.012968,0.149144,71.5
2011-06-29,100.25745,100.819566,99.818541,100.657867,244295500,0.008528,0.151545,71.5
2011-06-30,100.981284,101.782106,100.650178,101.620407,223322700,0.009517,0.151889,71.5
2011-07-01,101.712828,103.26059,101.474122,103.121979,202385700,0.014668,0.157922,63.7
2011-07-05,103.014147,103.245157,102.713837,103.037247,165936000,-0.000822,0.156143,63.7
2011-07-06,102.790837,103.291349,102.498223,103.160446,143331600,0.001195,0.152032,63.7
2011-07-07,104.076763,104.492572,103.861157,104.230766,170464200,0.010322,0.154508,63.7
2011-07-08,103.05266,104.2308,102.713847,103.49157,194100500,-0.007117,0.156107,63.7
2011-07-11,102.221027,102.552133,101.381701,101.620407,195918600,-0.018246,0.164901,63.7
2011-07-12,101.404779,102.244105,101.150669,101.181465,214675700,-0.004329,0.16491,63.7
2011-07-13,101.712786,102.582919,101.273877,101.520279,204062600,0.003343,0.162177,63.7
2011-07-14,101.774417,102.244134,100.627073,100.81958,226111800,-0.006926,0.149419,63.7
2011-07-15,101.381708,101.543407,100.696385,101.404808,220012800,0.005788,0.150342,63.7
2011-07-18,100.935087,101.08909,99.818551,100.573174,196872100,-0.008235,0.149393,63.7
2011-07-19,101.135276,102.328819,101.112176,102.205612,166554900,0.016101,0.152583,63.7
2011-07-20,102.467442,102.529033,101.966917,102.14402,137145400,-0.000603,0.152581,63.7
2011-07-21,102.72153,103.814977,102.159413,103.560867,245246300,0.013776,0.156007,63.7
2011-07-22,103.583943,103.737945,102.998715,103.630142,126019400,0.000669,0.155021,63.7
2011-07-25,102.644522,103.560855,102.536719,103.052635,136653800,-0.005588,0.149538,63.7
2011-07-26,102.983331,103.152738,102.436608,102.667618,131278200,-0.003743,0.150366,63.7
2011-07-27,102.097774,102.128582,100.434515,100.56543,249020100,-0.020688,0.159859,63.7
2011-07-28,100.565472,101.466401,100.111147,100.272858,207939900,-0.002914,0.150452,63.7
2011-07-29,99.264145,100.526988,98.540318,99.587555,307038400,-0.006858,0.152103,63.7
2011-08-01,100.750262,100.842673,98.201476,99.164009,325790900,-0.004262,0.152604,55.8
2011-08-02,98.417115,98.948435,96.630653,96.630653,346653800,-0.025879,0.169841,55.8
2011-08-03,96.761542,97.262054,95.121381,97.154251,370830800,0.005404,0.165492,55.8
2011-08-04,95.806685,95.960694,92.449369,92.603378,520721800,-0.047974,0.214329,55.8
2011-08-05,93.75842,93.997126,89.985289,92.464775,655619200,-0.001498,0.214331,55.8
2011-08-08,90.023817,92.495601,86.258381,86.443192,702263900,-0.06734,0.284825,55.8
2011-08-09,87.836907,90.585901,84.910805,90.4627,717828700,0.04545,0.317154,55.8
2011-08-10,88.753266,89.53869,86.204474,86.466286,662607400,-0.045183,0.336173,55.8
2011-08-11,87.213243,91.571592,86.489416,90.347252,487979700,0.043906,0.362917,55.8
2011-08-12,91.171135,91.794854,90.308703,90.955528,313731600,0.00671,0.362126,55.8
2011-08-15,91.779462,92.972999,91.633155,92.8806,258810600,0.020944,0.365334,55.8
2011-08-16,91.995072,92.934505,91.101838,92.087471,294095200,-0.008576,0.365534,55.8
2011-08-17,92.595688,93.32721,91.417548,92.149071,238201100,0.000669,0.365475,55.8
2011-08-18,89.708087,92.179871,87.313304,88.175735,512956300,-0.044076,0.380937,55.8
2011-08-19,86.982195,89.230671,86.627983,86.735786,428281300,-0.016465,0.382227,55.8
2011-08-22,88.683953,88.730158,86.558684,86.805092,275090600,0.000799,0.38086,55.8
2011-08-23,87.1285,89.761989,86.689585,89.661888,331136600,0.032381,0.396186,55.8
2011-08-24,89.469401,91.047952,89.261491,90.924751,246869700,0.013986,0.399097,55.8
2011-08-25,91.425257,91.941174,89.222981,89.538689,312365400,-0.015361,0.400441,55.8
2011-08-26,89.084397,91.255873,87.667545,90.840057,314495900,0.01443,0.403043,55.8
2011-08-29,92.064374,93.504326,90.909334,93.450424,190977200,0.028331,0.413245,55.8
2011-08-30,93.042302,94.274343,91.83336,93.696823,241315700,0.002633,0.409822,55.8
2011-08-31,94.297468,95.105998,93.40424,94.112663,301828400,0.004428,0.410325,55.8
2011-09-01,94.166533,95.021263,93.003792,93.126999,254585900,-0.010528,0.407869,59.5
2011-09-02,91.186534,93.073103,90.42421,90.74762,255517200,-0.025882,0.412718,59.5
2011-09-06,88.083336,90.216312,88.075634,90.085403,285130500,-0.007324,0.412792,59.5
2011-09-07,91.448356,92.664993,91.140344,92.626495,209803200,0.027817,0.423284,59.5
2011-09-08,92.072076,93.127015,91.456053,91.663963,250568200,-0.010446,0.420688,59.5
2011-09-09,90.616707,91.679342,88.768643,89.261459,380195100,-0.02656,0.426149,59.5
2011-09-12,88.144926,89.908287,87.821516,89.838982,305793500,0.006449,0.427085,59.5
2011-09-13,90.131627,91.001755,89.492503,90.662941,272514700,0.00913,0.42862,59.5
2011-09-14,91.124905,93.019175,89.877467,91.918037,319389500,0.013749,0.425606,59.5
2011-09-15,92.903714,93.535135,91.94118,93.504333,326777200,0.017111,0.428638,59.5
2011-09-16,93.879728,94.406055,93.128937,94.057747,284528300,0.005901,0.405448,59.5
2011-09-19,92.517473,93.601089,91.890527,93.121201,241517000,-0.010007,0.406564,59.5
2011-09-20,93.515948,94.421539,92.889002,93.01284,218932200,-0.001164,0.352649,59.5
2011-09-21,93.059277,93.345657,90.125777,90.272835,316251300,-0.029901,0.340195,59.5
2011-09-22,87.656684,88.399733,86.147366,87.35482,513911300,-0.032858,0.327637,59.5
2011-09-23,86.774307,88.36103,86.704643,87.881142,307242500,0.006007,0.301192,59.5
2011-09-26,88.709313,90.094792,87.447678,89.970947,260673700,0.023502,0.308727,59.5
2011-09-27,91.743457,92.540687,90.435377,90.977188,311753900,0.011122,0.304114,59.5
2011-09-28,91.162908,91.712455,88.987942,89.119522,286696800,-0.02063,0.308801,59.5
2011-09-29,90.597916,91.046838,88.183002,89.823906,298108900,0.007873,0.309862,59.5
2011-09-30,88.585464,89.359474,87.517332,87.579254,288392300,-0.025307,0.291332,59.5
2011-10-03,87.068432,88.198487,84.994084,85.086967,365136800,-0.02887,0.299446,60.8
2011-10-04,83.864017,87.138083,83.151929,86.952316,459177500,0.021686,0.306358,60.8
2011-10-05,87.169071,88.794492,86.364099,88.562286,284108000,0.018346,0.296016,60.8
2011-10-06,88.515849,90.296076,87.857942,90.16449,257800800,0.01793,0.297897,60.8
2011-10-07,90.690815,90.752737,89.057652,89.56076,312657900,-0.006718,0.295135,60.8
2011-10-10,91.085532,92.594849,91.07779,92.556152,230666300,0.032898,0.307569,60.8
2011-10-11,92.006601,92.912192,91.913718,92.649025,209088000,0.001003,0.296164,60.8
2011-10-12,93.345636,94.537612,93.136656,93.461739,281544900,0.008734,0.297212,60.8
2011-10-13,92.912215,93.554645,92.200127,93.276001,212538800,-0.001989,0.296948,60.8
2011-10-14,94.359624,94.893688,93.833297,94.870468,211397600,0.01695,0.29939,60.8
2011-10-17,94.421519,94.854969,92.82706,93.059265,202311600,-0.019276,0.294888,60.8
2011-10-18,92.989587,95.590262,92.262016,94.878174,318857900,0.019357,0.298586,60.8
2011-10-19,94.72338,95.265191,93.430784,93.755867,226601300,-0.011899,0.29051,60.8
2011-10-20,93.988082,94.506668,92.741925,94.166107,262075600,0.004366,0.28887,60.8
2011-10-21,95.272938,96.070174,94.986558,95.954071,278999400,0.018809,0.281223,60.8
2011-10-24,96.108876,97.370517,96.023734,97.130569,203215600,0.012186,0.282428,60.8
2011-10-25,96.666166,96.712604,95.033003,95.241989,268596800,-0.019635,0.288881,60.8
2011-10-26,96.2482,96.573283,94.591818,96.209503,289053800,0.010107,0.287745,60.8
2011-10-27,98.786935,100.172414,97.997447,99.560951,393220200,0.034242,0.29984,60.8
2011-10-28,99.073301,99.731215,98.918502,99.537712,225906500,-0.000233,0.29969,60.8
2011-10-31,98.423135,99.553183,96.998953,97.138275,228146700,-0.024401,0.307458,60.8
2011-11-01,94.45248,95.598018,94.057733,94.42926,416565800,-0.028284,0.31925,63.7
2011-11-02,95.845682,96.286868,95.040711,95.969521,244717600,0.01618,0.308882,63.7
2011-11-03,96.960263,97.912298,95.667667,97.718796,291174800,0.018063,0.293777,63.7
2011-11-04,96.929331,97.293111,95.985037,97.122833,249401600,-0.006117,0.295062,63.7
2011-11-07,97.053179,97.827189,96.132104,97.72657,196617200,0.006197,0.288983,63.7
2011-11-08,98.237359,99.088775,97.300807,98.980408,224426300,0.012748,0.28943,63.7
2011-11-09,96.666145,97.370497,95.094905,95.32711,337982000,-0.037608,0.305135,63.7
2011-11-10,96.588754,96.704857,95.218752,96.224968,231866500,0.009375,0.305407,63.7
2011-11-11,97.393703,98.291552,97.362742,98.036133,189924400,0.018647,0.29735,63.7
2011-11-14,97.672383,98.647632,96.689387,97.107353,159258300,-0.009519,0.283882,63.7
2011-11-15,96.882882,98.10582,96.53458,97.587234,184709400,0.00493,0.279132,63.7
2011-11-16,96.604255,97.78849,95.899908,96.03923,235782500,-0.01599,0.281364,63.7
2011-11-17,95.861165,96.101112,93.833262,94.514389,331219600,-0.016005,0.282591,63.7
2011-11-18,94.816255,95.009758,94.019026,94.413773,215580400,-0.001065,0.281623,63.7
2011-11-21,93.036033,93.152136,91.83632,92.618073,229611600,-0.019203,0.271878,63.7
2011-11-22,92.41686,92.958665,91.735727,92.254318,216494900,-0.003935,0.2721,63.7
2011-11-23,91.387377,92.254271,90.21862,90.21862,224329100,-0.022313,0.278111,63.7
2011-11-25,90.079339,91.101033,89.940017,90.048378,99557000,-0.001889,0.278109,63.7
2011-11-28,92.525196,93.020562,91.967908,92.656776,210686000,0.028555,0.286586,63.7
2011-11-29,92.919952,93.65526,92.579386,92.919952,199241500,0.002836,0.281306,63.7
2011-11-30,95.582545,96.921586,92.88125,96.743561,324439500,0.040325,0.299831,63.7
2011-12-01,96.635197,97.246666,96.310114,96.728081,176954800,-0.00016,0.297483,69.9
2011-12-02,97.618161,97.912282,96.580984,96.642906,221109700,-0.000881,0.297362,69.9
2011-12-05,98.175454,98.438621,97.091845,97.695572,225263900,0.010833,0.29406,69.9
2011-12-06,97.687867,98.384478,97.339565,97.72657,178842100,0.000317,0.292001,69.9
2011-12-07,97.401457,98.500557,96.728072,98.090332,237802500,0.003715,0.285996,69.9
2011-12-08,97.447915,97.664637,95.706391,95.938591,240862800,-0.02218,0.292284,69.9
2011-12-09,96.372019,97.811678,96.286877,97.563995,209111400,0.0168,0.278527,69.9
2011-12-12,96.712582,96.728066,95.327109,96.139816,215826100,-0.014705,0.28147,69.9
2011-12-13,96.642946,97.192493,94.777578,95.241989,245159800,-0.009383,0.273959,69.9
2011-12-14,94.862716,95.226501,94.019047,94.228027,238618800,-0.010703,0.263075,69.9
2011-12-15,95.226496,95.358076,94.421524,94.568588,199109200,0.003608,0.258815,69.9
2011-12-16,95.207315,95.768132,94.48292,94.708801,220481400,0.001482,0.25288,69.9
2011-12-19,95.07489,95.27741,93.493684,93.696205,183903000,-0.010749,0.254041,69.9
2011-12-20,95.168377,96.695059,93.758535,96.531487,225418100,0.029812,0.268804,69.9
2011-12-21,96.531475,96.866411,95.61235,96.718414,194230900,0.001935,0.266017,69.9
2011-12-22,97.076703,97.676474,96.76514,97.575211,119465400,0.00882,0.243204,69.9
2011-12-23,97.886809,98.478789,97.684294,98.447632,92187200,0.008901,0.243063,69.9
2011-12-27,98.276244,98.782542,98.190562,98.525497,86075700,0.000791,0.237081,69.9
2011-12-28,98.541098,98.556674,97.154623,97.232513,119107100,-0.01321,0.238627,69.9
2011-12-29,97.551814,98.338524,97.255827,98.237267,123507200,0.01028,0.240079,69.9
2011-12-30,98.159392,98.400861,97.754356,97.754356,95599000,-0.004928,0.235689,69.9
2012-01-03,99.514723,99.997655,99.257678,99.312202,193697900,0.015811,0.234256,75.0
2012-01-04,99.07855,99.553692,98.696881,99.46801,127186500,0.001568,0.234115,75.0
2012-01-05,98.930516,99.880792,98.478741,99.732796,173895000,0.002658,0.22554,75.0
2012-01-06,99.857445,99.873027,99.148632,99.475777,148050000,-0.00258,0.22524,75.0
2012-01-09,99.701688,99.841888,99.242129,99.71727,99530200,0.002425,0.212604,75.0
2012-01-10,100.784363,100.986878,100.441636,100.581848,115282000,0.008633,0.212544,75.0
2012-01-11,100.270267,100.768775,100.106701,100.63636,111540700,0.000542,0.199148,75.0
2012-01-12,100.924553,101.025804,100.122255,100.877808,118983700,0.002396,0.19915,75.0
2012-01-13,100.200176,100.519535,99.483571,100.355957,179836200,-0.005187,0.16532,75.0
2012-01-17,101.321804,101.508749,100.402673,100.745399,132209200,0.003873,0.16544,75.0
2012-01-18,100.722026,101.913771,100.542878,101.859253,163395200,0.010995,0.167611,75.0
2012-01-19,102.209784,102.48241,101.882639,102.396729,126328900,0.005263,0.165755,75.0
2012-01-20,102.225355,102.778381,101.976096,102.778381,138230200,0.00372,0.165826,75.0
2012-01-23,102.435684,103.012088,102.022857,102.51358,129295800,-0.00258,0.166158,75.0
2012-01-24,101.882639,102.42788,101.726857,102.396729,103083300,-0.001141,0.150595,75.0
2012-01-25,102.240943,103.495003,101.843698,103.25354,198613200,0.008333,0.145356,75.0
2012-01-26,103.713042,103.907772,102.318782,102.723824,184880500,-0.005143,0.138343,75.0
2012-01-27,102.225334,102.856257,102.155223,102.677109,135259100,-0.000455,0.134201,75.0
2012-01-30,101.656721,102.381122,101.306209,102.326591,147311800,-0.00342,0.129551,75.0
2012-01-31,102.832907,102.957525,101.789147,102.287666,157212000,-0.00038,0.129837,75.0
2012-02-01,103.043245,103.705331,102.918627,103.183456,166234500,0.008719,0.130977,75.3
2012-02-02,103.385964,103.611857,102.980934,103.347015,113090400,0.001584,0.124565,75.3
2012-02-03,104.37518,104.858107,104.196032,104.795792,160598500,0.013921,0.101523,75.3
2012-02-06,104.359592,104.772418,104.242759,104.725685,107694500,-0.000669,0.101982,75.3
2012-02-07,104.507591,105.169677,104.094764,104.990517,135528100,0.002526,0.100291,75.3
2012-02-08,105.045056,105.325468,104.616648,105.302101,139361400,0.002963,0.098427,75.3
2012-02-09,105.473458,105.613657,104.811372,105.434509,148602900,0.001257,0.098376,75.3
2012-02-10,104.499759,104.741222,104.250499,104.65554,167907500,-0.007416,0.091663,75.3
2012-02-13,105.403358,105.559139,104.951583,105.434509,115841900,0.007416,0.089896,75.3
2012-02-14,105.154105,105.364416,104.569915,105.302101,165329500,-0.001257,0.087919,75.3
2012-02-15,105.644828,105.800609,104.601067,104.811378,195195100,-0.004671,0.080672,75.3
2012-02-16,104.81918,106.065444,104.632235,105.971977,186567800,0.011012,0.084969,75.3
2012-02-17,106.338016,106.423698,105.901823,106.252335,129869400,0.002642,0.084968,75.3
2012-02-21,106.50161,106.75087,105.971951,106.299095,134042300,0.00044,0.083964,75.3
2012-02-22,106.135538,106.361432,105.769445,105.95639,124455300,-0.003229,0.085426,75.3
2012-02-23,105.901847,106.501606,105.543539,106.423721,137704300,0.004401,0.083438,75.3
2012-02-24,106.657433,106.867744,106.423766,106.657433,105539100,0.002194,0.083345,75.3
2012-02-27,105.948618,107.124782,105.777255,106.836586,145728900,0.001678,0.083336,75.3
2012-02-28,106.867736,107.272778,106.657425,107.148148,129355900,0.002912,0.080601,75.3
2012-02-29,107.303901,107.638843,106.353619,106.727509,185934700,-0.003933,0.082336,75.3
2012-03-01,106.953388,107.483059,106.657395,107.280533,145023500,0.005168,0.078394,76.2
2012-03-02,107.210452,107.350664,106.711944,106.953407,120638300,-0.003054,0.07884,76.2
2012-03-05,106.789823,106.867708,106.151104,106.517197,140765000,-0.004087,0.080124,76.2
2012-03-06,105.426714,105.489018,104.65558,104.959358,202129900,-0.014733,0.091963,76.2
2012-03-07,105.200836,105.862922,105.099573,105.691559,143692200,0.006952,0.093468,76.2
2012-03-08,106.338051,106.961188,106.119954,106.74308,116968900,0.0099,0.094631,76.2
2012-03-09,106.94561,107.436321,106.813196,107.155922,122836800,0.00386,0.093047,76.2
2012-03-12,107.140307,107.303873,106.781999,107.163673,104003500,7.2e-05,0.092968,76.2
2012-03-13,107.740109,109.149951,107.560949,109.095421,184090500,0.017866,0.10323,76.2
2012-03-14,109.126642,109.399257,108.643704,108.978645,145163600,-0.001071,0.103396,76.2
2012-03-15,109.142179,109.656268,108.861767,109.609535,165118500,0.005772,0.102104,76.2
2012-03-16,109.808222,109.902098,109.526582,109.761284,152893500,0.001383,0.102113,76.2
2012-03-19,109.690874,110.527964,109.612636,110.191566,125291100,0.003913,0.095896,76.2
2012-03-20,109.56571,110.003814,109.24495,109.870819,121729700,-0.002915,0.096592,76.2
2012-03-21,109.933409,110.035104,109.464004,109.690887,122388400,-0.001639,0.096998,76.2
2012-03-22,108.885114,109.174586,108.540898,108.900764,135216700,-0.007229,0.100074,76.2
